name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Bengaluru,26-11-2021,26.9,19,22.3,28,19,22.4,19,82.2,0,0,0,,0,0,35.6,14.9,53.5,1015.2,70.9,5.3,114.6,9.9,5,,2021-11-26T06:23:31,2021-11-26T17:50:19,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,27-11-2021,23,19,21,23,19,21,18.9,88.1,0.001,100,4.17,rain,0,0,38.9,13,43.5,1015,91.6,4,100.4,8.7,5,,2021-11-27T06:24:02,2021-11-27T17:50:28,0.75,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,28-11-2021,22.3,19,20.8,22.3,19,20.8,19.7,93.3,13.4,100,54.17,rain,0,0,28.4,14.5,53.3,1015.2,96,4.1,44.5,3.8,2,,2021-11-28T06:24:33,2021-11-28T17:50:37,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,29-11-2021,22.9,19,20.8,22.9,19,20.8,19.7,93.2,0.199,100,4.17,rain,0,0,44.3,36.4,86.7,1015.7,83.5,5.4,126.7,10.9,5,,2021-11-29T06:25:05,2021-11-29T17:50:47,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,30-11-2021,26.9,19.4,22.5,28.3,19.4,22.7,19.7,85.2,0.002,100,4.17,rain,0,0,45,25.8,101.2,1016,67.1,7.2,168.6,14.5,7,,2021-11-30T06:25:37,2021-11-30T17:50:59,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,01-12-2021,24.9,19,21.5,24.9,19,21.5,19.5,89.2,0.7,100,29.17,rain,0,0,39.2,21.7,90.4,1015.4,71.8,4.6,138.5,11.9,4,,2021-12-01T06:26:09,2021-12-01T17:51:11,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,02-12-2021,25.9,19,22,25.9,19,22,19.5,86.9,1.1,100,29.17,rain,0,0,19.8,14.4,100.1,1015.2,80.9,3.5,147.3,12.5,5,,2021-12-02T06:26:42,2021-12-02T17:51:25,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,03-12-2021,27.3,20,22.7,28.3,20,22.8,19.9,85.4,1,100,25,rain,0,0,19.1,7.6,90.6,1015.4,77.8,4.2,173.1,15,7,,2021-12-03T06:27:14,2021-12-03T17:51:39,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,04-12-2021,27.1,20,23.4,28.2,20,23.6,19.6,80.7,1.1,100,33.33,rain,0,0,19.1,7.6,19.8,1015.6,68.7,4.7,166,14.4,8,,2021-12-04T06:27:47,2021-12-04T17:51:55,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,05-12-2021,26.9,19.9,22.9,27.8,19.9,23,19.8,83.5,1.007,100,8.33,rain,0,0,19.4,11.1,298.7,1015.9,71.3,5.1,189.1,16.4,7,,2021-12-05T06:28:20,2021-12-05T17:52:12,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,06-12-2021,27,19,23,28.2,19,23.1,19.3,81.4,0.6,100,16.67,rain,0,0,23.4,11.2,36.2,1015.6,61.8,4.2,179.7,15.4,7,,2021-12-06T06:28:53,2021-12-06T17:52:29,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,07-12-2021,27.9,19,23,28.7,19,23.1,18.4,77.3,0,0,0,,0,0,26.3,14.6,65.1,1016.1,53.9,4.6,207.8,17.8,8,,2021-12-07T06:29:26,2021-12-07T17:52:48,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,08-12-2021,27.9,18,22.7,28.2,18,22.8,17.5,74.9,0,0,0,,0,0,28.1,16.5,84,1016.1,45.4,5.7,228.8,19.7,8,,2021-12-08T06:29:59,2021-12-08T17:53:07,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,09-12-2021,25.6,20,22.4,25.6,20,22.4,19.7,85.3,0.397,100,4.17,rain,0,0,29.9,16.4,69.5,1017.3,72.9,5.2,181.1,15.7,7,,2021-12-09T06:30:32,2021-12-09T17:53:28,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,10-12-2021,27.9,19,22.8,28.4,19,22.9,17.7,75.2,0.1,100,4.17,rain,0,0,33.8,20,86.9,1018.1,53.2,6.7,236.6,20.5,9,,2021-12-10T06:31:05,2021-12-10T17:53:49,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,11-12-2021,25.9,19,22,25.9,19,22,19,83.8,0.996,100,4.17,rain,0,0,36,14.8,78.5,1017.8,76.1,5.8,158,13.6,5,,2021-12-11T06:31:38,2021-12-11T17:54:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,12-12-2021,26,18,21.5,26,18,21.5,19,86.6,0.299,100,4.17,rain,0,0,39.2,20.4,75.8,1018.1,63.5,6.3,143.2,12.3,6,,2021-12-12T06:32:11,2021-12-12T17:54:35,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,13-12-2021,24,18,20.8,24,18,20.8,18.9,89,2.982,100,12.5,rain,0,0,34.9,22.2,71,1017.1,77.1,4.5,136.2,11.6,6,,2021-12-13T06:32:44,2021-12-13T17:54:58,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,14-12-2021,24.8,18,21,24.8,18,21,18.5,86.4,0.205,100,4.17,rain,0,0,38.2,25.6,76.8,1016.4,84.8,4.6,125.1,10.9,4,,2021-12-14T06:33:16,2021-12-14T17:55:23,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,15-12-2021,23.9,19,20.9,23.9,19,20.9,18.4,86.2,0,0,0,,0,0,31.7,14.4,69.7,1016.8,75.8,3.7,199.1,17,7,,2021-12-15T06:33:49,2021-12-15T17:55:49,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,16-12-2021,26.3,17,21.3,26.3,17,21.3,16.3,75.8,0,0,0,,0,0,28.1,14.8,58.6,1017.7,39.6,4.2,233.3,20.1,8,,2021-12-16T06:34:21,2021-12-16T17:56:15,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,17-12-2021,27.9,16,21.3,27.4,16,21.2,15.2,72.4,0,0,0,,0,0,24.8,11.2,53.3,1018,27,4.6,235.2,20.3,8,,2021-12-17T06:34:52,2021-12-17T17:56:42,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,18-12-2021,26,15.9,20.8,26,15.9,20.8,15.8,75,0,0,0,,0,0,26.6,11.3,43.8,1017.2,42.7,4.2,239.6,20.8,9,,2021-12-18T06:35:24,2021-12-18T17:57:09,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,19-12-2021,26,15,20.1,26,15,20.1,13.1,69.2,0,0,0,,0,0,29.5,14.8,74.7,1018.2,26.3,4.8,247.6,21.3,9,,2021-12-19T06:35:55,2021-12-19T17:57:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,20-12-2021,26.1,14,19.8,26.1,14,19.8,13.5,71.1,0,0,0,,0,0,28.1,14.7,86,1018.2,20.5,4.9,246.7,21.2,9,,2021-12-20T06:36:26,2021-12-20T17:58:06,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,21-12-2021,26,14,19.5,26,14,19.5,14.3,75.4,0,0,0,,0,0,19.1,9.2,75.9,1018.2,31.4,3.9,238.6,20.7,9,,2021-12-21T06:36:56,2021-12-21T17:58:36,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,22-12-2021,27.3,14,20.4,26.8,14,20.4,13.6,69,0,0,0,,0,0,19.1,14.3,67.8,1016.7,12.3,5.1,243.6,21,9,,2021-12-22T06:37:26,2021-12-22T17:59:05,0.61,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,23-12-2021,27.3,15,20.2,26.6,15,20.2,13.3,69.9,0,0,0,,0,0,19.1,7.6,64.8,1016.3,33.2,4.3,242,21,9,,2021-12-23T06:37:55,2021-12-23T17:59:36,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,24-12-2021,27.2,14.1,20.7,26.5,14.1,20.6,11.7,62.9,0,0,0,,0,0,21.6,11.2,68.3,1016.3,14.2,5.2,246.3,21.2,9,,2021-12-24T06:38:24,2021-12-24T18:00:07,0.67,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,25-12-2021,29,14,21.3,27.8,14,21.1,12.1,61.6,0,0,0,,0,0,20.9,11,67,1017,4.3,5.7,247.5,21.3,9,,2021-12-25T06:38:52,2021-12-25T18:00:38,0.71,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,26-12-2021,29.1,15,21.9,27.8,15,21.6,13.2,64.6,0,0,0,,0,0,24.1,11.1,80.7,1018,8.7,5.4,246,21.2,9,,2021-12-26T06:39:20,2021-12-26T18:01:10,0.74,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,27-12-2021,28.9,15,20.8,28,15,20.7,14.4,71.5,0,0,0,,0,0,46.4,14.8,100.3,1018.5,24,4.8,240.2,20.7,9,,2021-12-27T06:39:47,2021-12-27T18:01:42,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,28-12-2021,26.9,15.9,20.9,27.4,15.9,21,15.7,74.7,0,0,0,,0,0,31.7,18.4,100.3,1017.7,38.4,5.5,233.5,20,8,,2021-12-28T06:40:13,2021-12-28T18:02:15,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,29-12-2021,26,15,20.6,26,15,20.6,15.4,75,0,0,0,,0,0,29.2,17.9,100.2,1016.8,49.3,5.4,216.7,18.8,8,,2021-12-29T06:40:39,2021-12-29T18:02:48,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,30-12-2021,25.1,16.9,20.8,25.1,16.9,20.8,16.2,77.5,0.3,100,12.5,rain,0,0,36.4,24,96.3,1018.1,52,5.4,211.5,18.3,8,,2021-12-30T06:41:04,2021-12-30T18:03:21,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,31-12-2021,23.1,18,20.4,23.1,18,20.4,17.8,85.9,3.006,100,12.5,rain,0,0,47.2,25.3,86.7,1019.1,72.6,4.7,144.1,12.3,5,,2021-12-31T06:41:28,2021-12-31T18:03:54,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,01-01-2022,26,18,21.3,26,18,21.3,18.2,84.1,3.59,100,4.17,rain,,,37.1,21.8,83.8,1019.5,58.4,5.4,220.7,19.1,8,,2022-01-01T06:40:30,2022-01-01T18:03:35,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,02-01-2022,26.5,17.7,21.4,26.5,17.7,21.4,16.5,76.8,0,0,0,,,,31.7,21.3,95.6,1018.5,45.4,6.4,237.1,20.5,8,,2022-01-02T06:40:53,2022-01-02T18:04:09,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,03-01-2022,26.4,16,20.8,26.4,16,20.8,15.8,76.4,0,0,0,,,,,14.8,92.6,1018.1,42.3,5.4,250.2,21.8,9,,2022-01-03T06:41:15,2022-01-03T18:04:43,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,04-01-2022,26.7,16.9,20.6,26.6,16.9,20.6,15,74.7,0,0,0,,,,,13.6,85,1017.9,38.7,4.5,242.6,20.9,9,,2022-01-04T06:41:36,2022-01-04T18:05:16,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,05-01-2022,26.9,16,20.4,26.8,16,20.4,14.9,73.8,0,0,0,,,,,11.1,94.9,1017.9,38.6,4.4,246.7,21.4,9,,2022-01-05T06:41:56,2022-01-05T18:05:50,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,06-01-2022,27,17,21.2,27.1,17,21.2,16.6,77.8,0,0,0,,,,,14.8,102.8,1016.9,36.2,5.2,242.9,20.8,9,,2022-01-06T06:42:15,2022-01-06T18:06:24,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,07-01-2022,27.7,17.9,21.4,27.5,17.9,21.4,16.3,76.3,0,0,0,,,,,16.2,120.9,1017.1,50.2,5,242.6,21,9,,2022-01-07T06:42:34,2022-01-07T18:06:58,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,08-01-2022,26.1,18,21.6,26.1,18,21.6,17.1,77.8,0,0,0,,,,,14.7,124.8,1017.6,46.8,4.9,230.7,19.9,8,,2022-01-08T06:42:51,2022-01-08T18:07:32,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,09-01-2022,27,17.7,21.9,27.2,17.7,22,16.7,75.5,0,0,0,,,,,15.4,121.6,1016.3,57.2,4.9,246.4,21.4,9,,2022-01-09T06:43:08,2022-01-09T18:08:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,10-01-2022,27.1,17,21.6,27.2,17,21.7,16.2,74.3,0,0,0,,0,0,38.2,14.4,121.8,1016.5,41.2,4.8,251,21.7,9,10,2022-01-10T06:43:24,2022-01-10T18:08:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,11-01-2022,28.7,17.5,22.3,28.4,17.5,22.3,16.2,72.1,0,0,0,,0,0,35.3,15.5,146.9,1016.2,38.8,5.8,239.7,20.5,9,10,2022-01-11T06:43:38,2022-01-11T18:09:13,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,12-01-2022,28,18.5,22.8,27.9,18.5,22.8,17.2,74.4,0.3,100,12.5,rain,0,0,32.8,16.6,178.1,1015.6,45.3,5.3,232.8,20.1,9,10,2022-01-12T06:43:52,2022-01-12T18:09:47,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,43301099999,42705699999,VOBL,43302599999,43295099999"
Bengaluru,13-01-2022,27.7,18.5,22.4,27.5,18.5,22.4,16,70.3,0.7,100,8.33,rain,0,0,29.9,18.1,216,1015.5,44.9,5.2,239,20.5,9,10,2022-01-13T06:44:04,2022-01-13T18:10:20,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,14-01-2022,27.9,17,22.1,27.5,17,22.1,14.2,63,0,0,0,,0,0,19.4,20.8,197.2,1015.6,44,6,238.3,20.5,9,10,2022-01-14T06:44:16,2022-01-14T18:10:53,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,15-01-2022,28.7,17,23,28,17,22.9,14.8,62.7,0.2,100,8.33,rain,0,0,33.1,11.2,71.8,1016.2,45,6.7,235.4,20.2,9,10,2022-01-15T06:44:26,2022-01-15T18:11:26,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,16-01-2022,26.4,18,22,26.4,18,22,17,75.8,0.2,100,4.17,rain,0,0,40.7,15.7,95.8,1017.6,50.1,5.3,220.2,18.8,9,10,2022-01-16T06:44:36,2022-01-16T18:11:59,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,17-01-2022,27.1,17.9,21.6,27.1,17.9,21.6,16.2,74.5,0,0,0,rain,0,0,42.1,23,89.1,1019.3,55.9,6.1,213.8,18.4,9,10,2022-01-17T06:44:44,2022-01-17T18:12:31,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,18-01-2022,26.7,15,20.8,26.9,15,20.8,15.2,73.5,0.1,100,4.17,rain,0,0,31.3,18.8,79.4,1018.6,46.3,5.5,229.1,19.7,9,10,2022-01-18T06:44:52,2022-01-18T18:13:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,19-01-2022,27.4,16,21.2,27,16,21.2,14.1,67.8,0.1,100,4.17,rain,0,0,29.2,14.8,69.1,1017.1,41,5.6,245.2,21.2,9,10,2022-01-19T06:44:58,2022-01-19T18:13:34,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,20-01-2022,29.5,14.5,21.7,28.3,14.5,21.5,12.3,60.3,0,0,0,,0,0,14.4,11.4,28.1,1015.4,16.2,5.2,249.6,21.5,9,10,2022-01-20T06:45:03,2022-01-20T18:14:05,0.58,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,21-01-2022,30.9,15,22.7,29,15,22.3,11.3,55.6,0,0,0,,0,0,22,18.2,342.6,1015.6,12.9,6.1,248.9,21.4,9,10,2022-01-21T06:45:07,2022-01-21T18:14:36,0.62,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,22-01-2022,30.7,16,22.4,29.2,16,22.1,11.9,55.6,0,0,0,,0,0,14,14.1,277.5,1014.2,11.7,5.9,250.9,21.8,9,10,2022-01-22T06:45:10,2022-01-22T18:15:06,0.65,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,23-01-2022,29.7,16,22.7,28.4,16,22.4,10.2,49.7,0,0,0,,0,0,13.3,15.5,270.6,1014,19.3,6.8,250.9,21.6,9,10,2022-01-23T06:45:12,2022-01-23T18:15:36,0.69,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,24-01-2022,28.7,15.5,21.8,27.5,15.5,21.6,10.8,53.3,0,0,0,,0,0,13,12.3,259.1,1013.5,20.6,7,252.9,21.7,9,10,2022-01-24T06:45:13,2022-01-24T18:16:06,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,25-01-2022,27.9,16,22.1,27.5,16,22.1,14.3,64.5,0,0,0,rain,0,0,28.4,11.2,167.8,1013.6,41.2,5.7,234.9,20,9,10,2022-01-25T06:45:12,2022-01-25T18:16:35,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,26-01-2022,26.7,17.5,22.4,26.9,17.5,22.4,15.8,68.3,1.3,100,16.67,rain,0,0,29.9,16.7,143.7,1014.1,49.2,5.6,188.4,16.3,9,10,2022-01-26T06:45:11,2022-01-26T18:17:03,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,27-01-2022,25.9,19.7,22.1,25.9,19.7,22.1,17.6,76.9,1.2,100,25,rain,0,0,33.5,19,110.2,1014.7,64.3,5.5,190,16.3,8,10,2022-01-27T06:45:08,2022-01-27T18:17:31,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,28-01-2022,25.6,18,21.1,25.6,18,21.1,16.6,77.2,0.1,100,4.17,rain,0,0,37.4,18.4,87.7,1016.3,53.1,5.5,206.9,17.8,9,10,2022-01-28T06:45:05,2022-01-28T18:17:59,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,29-01-2022,26.7,16.5,21.4,27.3,16.5,21.5,16.2,74.6,0,0,0,,0,0,31,17.4,84.1,1017.5,70.7,5,242.4,20.9,9,10,2022-01-29T06:45:00,2022-01-29T18:18:25,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,30-01-2022,29.1,16,22.9,29.5,16,23,17.5,74.7,0,0,0,,0,0,27,13.1,101.7,1016.6,46.2,5.4,237.6,20.5,9,10,2022-01-30T06:44:54,2022-01-30T18:18:52,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,31-01-2022,29.7,19.9,24.1,29.8,19.9,24.1,17.7,70.7,0,0,0,,0,0,27,11.9,99.3,1015.6,51.9,5.2,252.8,21.9,9,10,2022-01-31T06:44:47,2022-01-31T18:19:18,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,01-02-2022,29.7,19,23.6,29,19,23.5,16.8,69.9,0,0,0,,0,0,25.2,11.2,92.6,1015.1,36.7,4.3,251.4,21.7,9,10,2022-02-01T06:44:39,2022-02-01T18:19:43,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,02-02-2022,29.9,17,23.5,29.3,17,23.4,16,67.5,0,0,0,,0,0,32.8,10.9,111.8,1015.8,27.2,4.7,257.2,22.2,10,10,2022-02-02T06:44:30,2022-02-02T18:20:07,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,03-02-2022,28,17.9,22.7,28.5,17.9,22.8,17.1,73.2,0,0,0,,0,0,20.5,13.2,199.9,1015.3,44.6,4.6,255.8,22.2,9,10,2022-02-03T06:44:20,2022-02-03T18:20:32,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,04-02-2022,30.5,17,23.7,28.9,17,23.3,12.1,54.3,0,0,0,,0,0,24.5,18.4,261.9,1014,17.1,6,264.3,22.8,10,10,2022-02-04T06:44:09,2022-02-04T18:20:55,0.1,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,05-02-2022,29.9,16.5,22.9,29.2,16.5,22.7,15.3,66.2,0,0,0,,0,0,24.8,12.6,107.1,1014.6,25.5,4.8,259.7,22.4,10,10,2022-02-05T06:43:57,2022-02-05T18:21:18,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,06-02-2022,28,19,22.9,27.9,19,22.9,16.8,71.8,0,0,0,rain,0,0,33.5,15.5,108.6,1017,43,5.4,227.1,19.5,9,10,2022-02-06T06:43:43,2022-02-06T18:21:40,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,07-02-2022,28.7,18,22.9,28.8,18,22.9,16.6,71.1,0,0,0,,0,0,32.8,18.1,92,1017.7,46.5,5.1,241.9,20.7,10,10,2022-02-07T06:43:29,2022-02-07T18:22:02,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,08-02-2022,29.7,17,22.4,28.9,17,22.4,15.6,69.5,0,0,0,,0,0,34.2,14.9,91.4,1016.6,46.4,5.2,256.8,22.1,10,10,2022-02-08T06:43:14,2022-02-08T18:22:23,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
